BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	ATP	NADP	O2	CO2	PYR
0.0202962632	0.2513020826	3.4423666551	0.2701992422	0.1081948572	0.0618137847	2.7909282677	2.805955704	0.1632292423	6.7445646881	1.2129230651	3.1460302162	0.0315251285	0.0100451111	0.1657836443	0.319926878	0.0019521167	0.1116366599	16.3449731845	0.0430382317	0.273	0.15	0.3350807409
0.0264712271	0.0731728697	1.7537568406	0.3414659253	5.2444382927	0.0463885548	0.6352965859	4.1807009843	1.1945656791	21.9007580854	0.1723378406	1.6046114854	0.0496471171	0.008455275	0.4510091218	0.0199656797	33.9695691449	0.0523929396	14.7408328757	0.2516005135	0.273	0.15	1.8378135758
0.0412279985	0.5470475112	11.4446904624	0.1409349971	0.137061406	0.0859850022	1.956216414	0.5946646221	3.3348069389	10.0426730972	1.3281182483	1.7747628888	0.0582279346	0.0078353619	2.1481528923	0.0160669404	0.006625256	0.051670792	3.9459766941	0.0464477617	0.273	0.15	33.1654045027
0.0571438517	0.3406590773	3.7189547089	0.2518455374	0.6221171146	1.5560171429	1.6252763637	0.3372898313	10.4379758076	17.2047006005	0.3783801826	1.0109285695	0.0325323412	0.0112427129	0.1565673967	0.1574949832	21.0280322999	0.1404677814	8.4702340489	0.0836071738	0.273	0.15	0.0251562559
0.0087243017	0.6559855922	8.8486549195	3.3486955966	1.4867594544	0.0857727568	1.4681909507	1.3952405728	0.2369562892	6.623291393	1.5443522887	1.3274585286	0.0271986009	0.0109753711	0.5133829201	0.1671368627	0.0028089213	0.0488159306	7.3098612818	0.1097070572	0.273	0.15	1.2085399897
0.0043573664	0.1804125355	7.3607277407	0.2778757053	0.8112569143	0.0528395565	0.5772148852	1.6826082461	0.505014957	23.1693264068	0.1989086525	1.179486198	0.0490276024	0.0130436831	1.4483236248	0.0375878446	0.4946400996	0.0611005787	9.4565023357	0.0609242458	0.273	0.15	2.8545729958
0.0839664538	0.4240072094	5.7882798313	0.1725895602	0.0358964422	0.0958830105	1.2191871873	1.7249164484	0.3190443781	3.3463006868	0.3270809586	3.988791446	0.0412474367	0.0093234153	0.2075318608	0.2705527803	0.0247490204	0.0395944582	20.1777399863	0.1323922528	0.273	0.15	0.0185884746
0.0570497897	0.1507996787	4.2246078241	0.1159510928	1.4858491243	0.2238263465	2.3024364682	2.9466019925	2.2846338083	17.2886179049	0.4297246859	6.4045085372	0.0934524759	0.0206736747	0.3150489711	0.0715856563	4.4155890215	0.1316318993	7.9541049017	0.0576334304	0.273	0.15	0.0267040585
0.0232749106	0.3226477158	5.6908585623	1.4973072854	1.4170951414	0.4608246716	1.8104051853	0.052116184	1.406903819	26.2378655317	1.413499697	1.0494215625	0.0318484454	0.0086513126	0.2155518368	0.0231645992	0.0003419183	0.0427487611	29.9272409615	0.047651934	0.273	0.15	4.5421249732
0.0359853265	0.5400631871	9.7396395163	0.3694519638	0.5494753896	0.7329805168	1.9739863045	0.5420645833	1.4572437753	19.5302918977	0.1746127471	6.584023537	0.1183492961	0.0082557704	0.4201127044	0.1270154596	0.0012800095	0.0513096719	5.4424470488	0.0700154607	0.273	0.15	79.320314784
0.0430387379	0.10866405	8.3170831505	0.2711812971	0.1791131589	0.1024722956	3.900537885	5.9992525487	0.9170415914	27.2581800106	0.206284597	6.3224152722	0.13887537	0.0160406919	4.5992170551	0.0951334077	0.0375236391	0.0819622283	31.8457305025	0.1548713093	0.273	0.15	0.0005429337
0.0292198932	0.1827373052	9.4989990596	0.0770421576	0.1231101449	0.085600363	0.8606874738	0.5312456536	2.5549644458	14.1858697574	0.1814560201	1.8687714114	0.0341441567	0.0137659237	0.1549136193	0.0255839464	0.0003017983	0.102785265	1.0385321915	0.0521586526	0.273	0.15	0.0516784691
0.011539654	0.403765629	5.6482535854	0.376548939	0.093676719	0.0566763123	1.0310668044	1.3321229444	0.4983528149	13.3750170268	1.6630520224	3.2878174063	0.0297386673	0.0121847306	0.194937162	0.0313715216	0.0012825794	0.0512793115	3.3715257511	0.0631439195	0.273	0.15	2.6475648587
0.033037976	0.3720726203	4.1771212039	0.1230447926	0.1316487986	0.0442351776	3.1952714807	1.6513551	0.3922573096	4.7492248823	0.2151293311	3.4930671685	0.1528008109	0.0087012979	0.1231752336	0.2137023919	0.5579765421	0.0387327223	4.871400758	0.1004312012	0.273	0.15	2.8665263563
0.0432269033	0.3051047014	4.0847737088	0.1190490893	1.6772512931	0.0384069726	2.1757854769	0.2960453562	0.233176239	23.1681598226	0.2023942699	3.1969891544	0.0703833033	0.0109708286	7.3468018119	0.218456929	0.0006506886	0.097291066	6.5832274671	0.5404642079	0.273	0.15	43.2777134094
0.0058503557	0.0772022678	3.6812566483	3.7193911094	0.0324228584	0.0857111699	2.6313748526	0.2062567381	0.1805313437	4.268243953	0.274749344	1.0072481773	0.0380641426	0.0100070288	0.1352533392	0.1535175797	0.0007120904	0.0835736553	13.3975762016	0.0441111668	0.273	0.15	3.4824243473
0.07850726	0.213673605	8.9048092784	0.1070321654	4.610302102	0.106688879	0.8493493808	0.0546418363	2.8120730597	12.6337380687	0.1970888095	1.3655082726	0.0412665918	0.012125889	0.068402516	0.0197961191	0.433871302	0.0602328919	4.2995298529	0.1489462824	0.273	0.15	0.0015531709
0.0192606091	0.2721492731	4.5115339696	0.970769933	0.2374386884	0.0692263641	4.5584938597	0.9674074764	0.2806561121	17.0206568884	1.2240115712	1.385452745	0.0492540603	0.017390891	10.2058647118	0.154252847	0.2601920604	0.081181742	23.5602538498	0.0444047927	0.273	0.15	0.0001428193
0.0449071152	0.7401752384	5.3997665195	0.7315700073	0.3091428226	0.0921332298	2.011643111	0.9082255016	0.945540846	17.4481056982	0.295624626	8.1836347537	0.0487177124	0.0080309074	0.7500333521	0.0444456685	0.0036541946	0.0537316772	12.6039264912	0.083943283	0.273	0.15	0.0013739711
0.0159596884	0.548682946	6.5821088136	1.7801354655	2.2758910633	0.0284454614	4.7653120218	4.8370625493	0.4646423171	17.9304872022	0.5377063943	1.2833514937	0.0385856499	0.0165480985	0.8948128309	0.2325207625	0.1709582121	0.38995788	29.5307707163	0.3179905087	0.273	0.15	0.0969941721
0.009176058	0.7583403135	4.945177023	0.4766191499	0.5288573473	0.649954975	3.1255962757	0.2798932011	1.4683043396	11.9622609793	1.4831572316	1.5513945328	0.0274874087	0.0106180028	0.6522711922	0.0307686163	0.000523717	0.0531973865	5.6914588258	0.0475689623	0.273	0.15	0.0020850849
0.0757729922	0.7976795138	8.9049534415	1.1323424168	5.3302787073	0.0467804887	1.9625195965	0.6292683237	0.7108624955	15.7051657183	1.2174860041	1.9967016491	0.0434269243	0.0140713012	5.5437882597	0.0972323022	0.0016506947	0.0975555843	34.5160171312	0.3504478802	0.273	0.15	36.8169040985
0.0062123375	0.2774855027	8.9363203769	0.1646232257	2.3265586135	0.126263746	4.7240551177	4.9227715597	0.2704551825	15.8817301422	0.5160785016	1.3898301647	0.0340007989	0.008021973	0.222953745	0.1575414696	0.012027035	0.0819056772	1.5339512907	0.2404753423	0.273	0.15	0.0041004372
0.0016911997	0.0783590422	3.8002290506	0.1247562482	0.100907128	0.046887423	3.8898961512	2.0493293986	0.0854713363	10.570841695	0.1758629336	1.1281889398	0.087913973	0.0167294614	0.0901135462	1.269468631	0.0145070987	0.1082643812	1.6176111045	0.1322824822	0.273	0.15	4.4337520573
0.0121458204	0.1620324611	3.8692560258	0.7954710069	0.1577498688	0.1438408526	4.6973398553	0.1723019977	0.1473549465	3.8648284895	0.1906735316	2.1662713655	0.0394274569	0.0101042559	0.1185058045	2.615477797	0.0157849828	0.060155199	42.5022117205	0.105472565	0.273	0.15	0.332137146
0.00816757	0.5736157731	6.4522655239	0.0447184497	0.0319367227	0.025726329	1.1987134369	0.4221176749	0.1242159164	4.1019341705	0.9794618235	3.2971529611	0.0382055782	0.0164166863	6.2278592358	0.2254972142	0.0005222111	0.0881433234	1.3385140443	0.0385027142	0.273	0.15	18.0915578433
0.0263625354	0.1122580571	2.6760482834	0.1397768701	0.0785174344	0.0922204595	0.9812509128	1.2395494255	0.7809486092	25.9286339846	0.262508176	8.5041292242	0.0320244198	0.0131193931	4.0214826078	0.0972813191	1.1333399722	0.0549855661	18.7726417901	0.0645009956	0.273	0.15	11.0064697624
0.0305624985	0.062866785	1.1776432713	0.0883385156	1.5700675322	0.0334466944	2.3442534897	0.5593011853	2.4532026522	24.3802199437	0.3241818868	3.3820480161	0.1154732371	0.0093656334	0.3142948786	0.0211346428	3.6386656159	0.0651764146	9.9562230187	0.0478420251	0.273	0.15	1.1384975234
0.0243155321	0.2393516506	1.4962171784	0.2128555246	0.0354740547	0.1869500298	3.1527711167	0.4545791379	0.5154791288	2.2283269474	0.7371541936	1.24043257	0.0267046845	0.0109576555	5.0386930707	0.4576022742	0.0293648592	0.0715390478	7.8678119556	0.055957686	0.273	0.15	0.0060686343
0.0096917652	0.2207623617	3.9000099839	0.1942868848	0.6737907928	0.0571393465	2.6191794717	0.3202495264	0.4118308441	20.3631293386	0.6667718307	1.5362397498	0.044926133	0.010659518	0.0824299025	0.1682181967	0.0036809753	0.0741676426	1.5792100126	0.1292009195	0.273	0.15	15.771562867
0.01255947	0.3881459379	9.3110478399	1.3892649053	0.584348918	0.0283929495	0.9848345429	1.4607699698	0.0825118836	23.104137949	0.7374702331	4.0938354631	0.039430838	0.0081827972	0.4084113567	0.1414003826	0.0006084558	0.0365709109	14.2551295635	0.3183714953	0.273	0.15	1.970328892
0.021034789	0.5860881059	7.8115379034	0.7997276207	0.0774358883	0.2088463127	4.7420722096	0.9024092724	0.5154268087	12.5677421531	0.3737833356	1.922340728	0.0621891084	0.0109769408	5.156616834	0.0377691414	0.3029969199	0.0502084331	5.4814565476	0.2028119174	0.273	0.15	0.0087625685
0.0050187573	0.5522366033	9.7977422983	0.0478961621	0.0228063249	0.0723231207	3.2194036268	2.914563106	0.0906226712	5.3497727372	0.4093268111	3.7021424602	0.0576648117	0.0096144944	9.443512724	0.3902669922	0.0021567044	0.044875687	0.0754244712	0.0570401272	0.273	0.15	0.0475303725
0.0203328489	0.5016568933	6.2990578243	0.0956884014	1.8262083973	0.1316455044	3.8077412867	0.667933564	3.8229756439	27.6833861749	0.3330835863	1.0396002657	0.0816753222	0.0079186961	0.1614342536	0.1028417031	1.5086558649	0.2295794927	1.6591776568	0.0532930249	0.273	0.15	0.0813106085
0.083818473	0.3721815286	6.1964055933	0.3747761204	0.4891978152	0.0593691734	4.7878532829	0.246158571	0.2019248653	12.0116620664	1.0262891173	1.9283359643	0.0308008588	0.0082092464	2.269595227	0.5132181187	0.0008084257	0.0464969373	15.9310397345	0.2965875188	0.273	0.15	1.6518965342
0.0250887196	0.4228218529	8.1607286359	0.2321733793	1.1085923567	0.0792036844	3.458403266	1.4527924894	1.106665799	18.121154523	0.3218843211	6.2778230922	0.143880395	0.0087608763	1.8324352711	0.0362381345	0.4880054223	0.044103057	8.1331546953	0.0608454314	0.273	0.15	0.000254398
0.0015463378	0.0617315839	10.3103594091	2.7155584902	0.6560283283	0.0312268003	4.5312355944	0.5413122894	0.0703222111	25.8984992149	0.2187871054	5.9008825179	0.0486811487	0.0137015414	6.1997935585	0.5804258753	1.6063116997	0.0810950235	9.7091727822	0.0801374572	0.273	0.15	3.9579873943
0.0076967573	0.0595573642	3.7406021967	0.1668948984	1.1154702889	0.1099776534	0.5317420891	0.0343470307	0.4727865354	8.0412154222	0.2889871235	1.3029853275	0.0270422174	0.0080589307	8.215748092	0.0436398754	0.0970048814	0.0333176824	1.9941261234	0.0514459894	0.273	0.15	0.0498285522
0.0340301338	0.4943115113	7.9264570477	0.06226765	3.4041519795	0.1627748142	1.6825852983	0.6189063105	0.584262774	18.8333940529	0.1721760869	15.7180831537	0.0798039942	0.0127889988	0.0957211548	0.2952810198	31.7040208826	0.0613413778	8.8571004893	0.0442134064	0.273	0.15	0.0142411754
0.0206706463	0.3479669387	10.2040252717	0.1104717257	0.1961145592	0.0576574342	2.7062406002	0.6298831373	0.2567099512	10.4862415205	0.653007853	1.2113208767	0.0300382648	0.0086533696	3.6043209321	0.0915044269	0.0011765565	0.035193625	4.4183799534	0.0603315385	0.273	0.15	2.5661885597
0.0152444994	0.2478846502	10.9412939269	0.0559187475	0.0639292095	0.0512129315	3.4442336854	0.0960007107	0.8561393462	22.4907800235	0.2586807073	1.137875561	0.1070214713	0.0267325046	1.1189481748	0.1718584145	0.1081730816	0.1166400998	0.5734681277	0.0436113513	0.273	0.15	0.0046574843
0.0191613529	0.1358723204	6.3853824288	0.4568797436	0.0315604156	0.0475365423	1.5089513672	0.2390911884	0.2993271871	5.5611227	0.4208008471	4.8726383523	0.0279337508	0.0079930864	1.8182851696	0.064609732	0.0002790082	0.0403099769	3.1718414692	0.054364916	0.273	0.15	0.0491886422
0.0498048568	0.4630456529	4.3461092421	0.6859706439	0.0305170655	0.2358879507	4.3399342867	1.0421410461	2.4945173019	16.3763458791	0.5063310601	2.6652305187	0.0947446833	0.0158558126	5.1484380627	0.0809089289	0.7100857107	0.2363729632	23.6615370456	0.0539068489	0.273	0.15	0.0487957708
0.0155003042	0.5033213021	9.3719242409	1.7899504359	0.2616229584	0.0585827599	4.669438819	0.1344542939	0.1562017002	9.0043505791	0.1764159288	1.4914622582	0.0681266158	0.0196193118	1.8654015962	0.734653447	0.5329048367	0.1232818205	10.5525013948	0.3264034213	0.273	0.15	74.3450596534
0.0313630844	0.1507035771	2.8036237553	0.1224875855	0.6401540117	0.0840906779	2.0398359882	0.262427606	1.3064669405	24.4029308734	0.4363158965	1.0511026318	0.0386042746	0.013406667	5.8481185667	0.0802557954	2.4100971335	0.2876393475	4.0320165175	0.1808402863	0.273	0.15	0.0042968079
0.0507178049	0.7476179924	8.4995393106	0.3728854492	0.3082567139	0.0257589191	3.2605735771	1.2679013218	0.039156126	0.8190308868	0.5901902538	10.0776029047	0.0304025447	0.0101618127	2.1245274296	0.4870679439	0.0183961589	0.0704268036	8.3098103149	0.040478941	0.273	0.15	0.1327271314
0.0089578445	0.1628724553	2.5864753055	0.0822712984	0.4616758216	0.0172388079	2.8383520577	0.2687117565	0.0678798633	2.9423444774	0.3091767411	4.0781489213	0.0708112465	0.0081068366	1.2558762697	0.4349785159	0.0857590467	0.0460033896	0.6882733105	0.0435593084	0.273	0.15	0.306440511
0.0534542179	0.3051423012	10.7298011672	2.4915649884	1.0192406569	0.1513616185	0.6840115894	0.1067918945	0.6594670067	6.1821974176	0.6990013417	6.5027093249	0.0382316802	0.011617896	0.1574729667	0.016951351	0.0045971101	0.0463905923	26.9649889447	0.0435139458	0.273	0.15	0.0137217193
0.022440473	0.106941799	4.9392665767	0.4207141695	0.8470005224	0.0673298161	4.5357972852	0.3174876209	0.4480106518	17.6118465667	0.3579196151	2.0393224205	0.0518361309	0.0104041752	1.5171927457	0.5263499282	0.2859620805	0.0519735457	6.7211340794	0.1147336458	0.273	0.15	31.0490160167
0.0072198255	0.1262429935	9.3268633793	0.054651999	2.5311298341	0.0707060452	2.7462010178	5.8884644265	0.2876679663	8.1067042754	0.4605958121	1.20812668	0.0649372352	0.0081889742	1.2454516545	0.1830986262	0.1937503416	0.061218568	1.6903299446	0.1234314085	0.273	0.15	0.4374481479
0.0247415618	0.4500003767	3.7214130136	0.048152908	0.0553738954	0.301723374	2.4229000702	1.7448486538	1.6581204307	20.4285178385	1.5671624422	1.2337830934	0.06343946	0.0164803599	4.3271627359	0.2459534393	0.0003321568	0.2042212632	1.2236226501	0.0843347102	0.273	0.15	1.3424955333
0.0125375509	0.0847287521	5.8085299948	1.199416202	0.2476762877	0.0673922679	4.5010567205	1.8585348865	0.450375512	22.5998270759	0.277616782	1.615175174	0.0465902009	0.0096338178	1.0050790458	0.0851723051	0.0114942348	0.0705493608	8.6586274128	0.1091018238	0.273	0.15	0.0050360381
0.0836424055	0.1077428463	8.2720306905	0.0900436835	0.6248023633	0.0642667338	1.9478205344	0.1159121592	0.1854139826	6.9300844173	0.3457661367	1.5261247012	0.0301080224	0.0084656156	0.1837854041	0.1604686325	2.942607963	0.0337541149	2.7059599507	1.4979350886	0.273	0.15	0.0009209902
0.0216065806	0.8113740006	6.7149540887	0.2282775875	0.2605048511	0.0232623921	1.4697325587	0.5203828363	0.0989537027	8.7089711629	0.1960307003	7.3139948272	0.0816245726	0.0091171958	2.5542752583	0.2342114953	0.0169900895	0.036681643	23.7331964595	0.064328901	0.273	0.15	0.1193935301
0.0270902178	0.3706139431	4.7030622567	0.3031245199	1.4114290695	0.0189037218	2.1903337526	0.2948371753	0.2445845521	14.6611687691	0.1813657746	6.5648152897	0.0271565406	0.0099212472	1.8784874806	0.0560839513	0.0012667609	0.056427585	17.346920936	0.2073197238	0.273	0.15	0.0003659484
0.0206825056	0.7628831381	4.0609973718	0.4868403553	0.4483171822	0.1297622984	1.3042962787	6.4741673739	0.3602338897	17.1656506621	0.3540163538	2.0215934305	0.064427421	0.0078607893	2.2752620652	0.2940159511	0.0127421988	0.0471225483	14.9730710794	0.056223471	0.273	0.15	1.4027050847
0.0548684047	0.3096508567	4.8003631788	0.2444408208	0.0505516963	1.7489686398	1.1265878991	0.490979035	6.9007475458	25.3042994147	0.3216036845	2.7619381037	0.0502072976	0.0081138699	1.4969509433	0.0504679152	1.4813838271	0.0450405656	6.1538950273	0.046515886	0.273	0.15	0.5714372499
0.06414541	0.3207995122	11.4431629402	0.3586084247	0.4015921208	1.2363380595	2.5615759688	1.6462156261	2.6414780965	5.2911307593	1.5023881325	2.2684405978	0.0951278115	0.0143500961	0.2215957879	0.0891993952	11.996754296	0.0789988674	9.572152659	0.042001767	0.273	0.15	0.0028959392
0.0218582841	0.2003596958	3.4107406207	0.1394222881	0.0650054279	0.2041653107	2.5200675729	1.7390189693	1.3287591557	19.5449100267	0.4596329662	1.1771389646	0.0331453604	0.0114501372	0.7610121312	0.2524612594	0.000339307	0.1120307119	3.5423857161	0.1068742808	0.273	0.15	7.9139130054
0.0154259818	0.1884303785	2.6625778976	0.0859981457	0.0715105675	0.061743353	3.0222109842	0.356869369	1.7588649052	25.1033355429	0.426197504	1.0511226738	0.0260223842	0.0107025525	8.2763141591	0.0526781315	0.005765125	0.2337632446	1.6956873693	0.0961939677	0.273	0.15	10.5294934252
0.0768858511	0.243592411	10.2288221715	0.0864511438	0.2178693421	0.290545552	3.2044388253	0.0733144791	1.5289620699	6.6228995587	0.8645450071	1.0930599239	0.1519360043	0.0277408074	0.0601224154	0.3738090186	1.2372766282	0.2216700962	2.1123432981	0.0418466241	0.273	0.15	0.0296262223
0.0312622985	0.0665017789	4.8585118247	0.094611725	0.1757449184	0.2426360151	4.4892119656	0.2372934144	1.1791320615	19.6456983606	0.2427184442	1.5203948531	0.1496853916	0.0155427072	0.4171548176	0.7156769466	0.0027939637	0.1779064376	2.7896003491	0.0655192752	0.273	0.15	16.2418780529
0.0020686508	0.3620419201	5.2365192227	1.4912055454	0.4198440687	0.2997089808	4.5146182211	2.4662278372	0.7368114787	17.5540648722	0.3541177503	1.1562149344	0.03990833	0.0097017527	3.4003704511	0.22532443	0.0075067704	0.0974543494	13.4826825223	0.0398434935	0.273	0.15	14.5869431959
0.06985102	0.0757934532	10.0959496414	0.234263892	0.0814569877	0.3233276665	1.1266202761	0.040979325	5.2075952584	15.1480270268	0.189007712	1.0273628537	0.0788034871	0.0112397774	0.2935626719	0.0331863939	2.236139325	0.2063001294	3.472563442	0.063123578	0.273	0.15	0.0142423764
0.0177505056	0.2642072264	8.7916060649	0.0548261209	2.1564035226	0.1766982173	1.7295224969	2.4890061635	0.4030555477	5.2468138915	0.5104227921	1.2861374008	0.1559764169	0.0079697777	0.2068491689	0.1672684622	0.0001664049	0.0313921416	0.6765215399	0.0975113382	0.273	0.15	0.002018084
0.0421613205	0.2144783265	9.238043262	0.3343833716	3.6404188364	1.5248090563	3.7712154926	0.3597361924	2.6109407247	12.4190416345	0.2757445885	2.2041451018	0.0615785134	0.0158513576	0.6984304404	0.5788555598	10.8744740559	0.0701675688	3.3671859537	0.0634462164	0.273	0.15	0.0334503751
0.0638320644	0.2619298678	11.1889723837	0.0491246774	0.5698572896	0.0484019238	2.9533917857	0.5407149308	0.1430593441	15.9008900524	1.2085376329	5.2300074912	0.0555386755	0.0141710878	4.8495402902	0.1843736428	1.0862855129	0.0610581786	0.6497055784	0.1228415992	0.273	0.15	0.0015525629
0.0061117591	0.1955137686	4.3668615915	0.0982553462	0.2160276786	0.0220058679	2.8473358179	1.6387591238	0.1513209701	21.2835850906	0.3723865214	1.9015647997	0.1037320524	0.011556893	0.3180234636	0.2339254246	0.00046003	0.0535010189	1.7569936267	0.0768059764	0.273	0.15	0.0200143365
0.001168455	0.3666488421	4.3307176834	0.2285852916	0.1128812245	0.0266502298	4.2710986155	0.1524820242	0.0911780078	9.1934070957	1.2517528151	1.2152837865	0.0872871328	0.0108283955	0.4959515751	0.611077205	0.0535251915	0.0859832589	2.0779048825	0.0889465092	0.273	0.15	0.00026778
0.0206659103	0.6273599986	8.4482015057	0.0528366401	0.1424521314	0.2588374664	3.0669657976	1.0518628786	0.2510672296	12.4598795829	0.5700894573	5.1997756777	0.0782414393	0.0076518372	4.6705014546	0.0779923156	0.0402082559	0.0329235671	0.2969518624	0.0757497014	0.273	0.15	0.0009769222
0.0615190396	0.106556165	9.2115694949	0.0789580701	0.3384507124	0.1544161353	1.2135361072	0.0320220495	1.5851110027	7.7628149706	0.3629053132	1.5235603084	0.0300460253	0.0113527098	0.2305530556	0.1067807568	0.1022707466	0.121924944	2.046842023	0.1846537564	0.273	0.15	5.8035635712
0.0594144621	0.5824111564	9.1151351102	0.1447737667	1.1314295075	0.3978121871	4.4321474449	0.3161874246	2.3852835415	7.4495515142	0.9721679458	4.0721421789	0.0582728877	0.0098396131	0.2009366236	0.052085837	0.0475107349	0.0712724112	9.4051029448	0.0449341454	0.273	0.15	0.0009049744
0.0199623535	0.0726636992	10.172172931	0.2179288241	0.1351584616	0.0258034641	4.4199810904	0.9981416435	0.4182885659	2.1735766053	0.2049919311	1.0107025249	0.1090985691	0.0122717299	0.4675065286	0.1387408088	0.0004127496	0.0594200916	4.812518471	0.0853567101	0.273	0.15	0.0027835652
0.0012592654	0.5234334878	4.8100390594	0.9813935796	0.4725926714	0.0286430726	1.3685730535	4.1329111344	0.1893858862	23.8095005791	1.0282532953	1.0640540933	0.0268547099	0.0108253779	3.2290199751	0.1255418281	0.033752996	0.0465104276	4.4226050118	0.0604514604	0.273	0.15	0.0002341064
0.0805118708	0.17894661	5.6102108065	0.4593706827	0.2080508474	0.0091643732	3.9756765303	3.3857032134	0.1085480317	7.1894769362	0.4225174784	4.0463429049	0.0439782814	0.0084538828	1.3046011317	0.1927271418	0.0138480856	0.0391565912	35.7193012201	0.5155769395	0.273	0.15	51.5404837559
0.0142389365	0.0482461808	1.2110665464	0.5303181792	0.9595568195	0.1773917999	0.3467565174	0.0530181732	2.1297456104	11.5183473547	0.2395003462	1.3812164418	0.1148931738	0.0084632712	0.1450820135	0.0200798041	1.7203253963	0.0474516475	17.1035945132	0.0402412058	0.273	0.15	0.2582253505
0.0116653581	0.3169733371	6.2435721644	0.0473709595	0.2526484141	0.0789781949	4.0859758004	5.0144366708	0.4849720636	7.5706425506	0.2529096606	1.4085635697	0.0671098484	0.0092045196	7.6622369508	0.0723348648	0.0043960342	0.0745415052	1.883902717	0.1156782633	0.273	0.15	0.0523311349
0.0398159016	0.1657928507	10.1281232017	0.1326755968	0.0487330725	0.8829360046	4.0666065173	3.9568117696	2.7303770334	17.6532842618	0.381552217	1.6078432679	0.0558461964	0.0165087925	1.3839580394	0.1016457388	0.0002574737	0.1216563042	1.4178170467	0.087564083	0.273	0.15	0.749930544
0.0173322653	0.3958605245	6.6637535687	0.8732958262	0.1355745566	0.0292796135	1.7508603202	0.1558973295	0.8372226977	22.7859133267	0.5354997321	1.2002137629	0.031595638	0.0078251052	0.5482829844	0.0495106547	0.0213747311	0.1816911893	33.4002949621	0.0544612342	0.273	0.15	0.0003907636
0.0710854665	0.2344981377	6.3338461192	0.3514542585	0.2187448435	0.1281924441	2.4903288402	2.888048053	2.5960391913	11.7327396631	0.8624299205	1.5309725898	0.0521194316	0.020745323	7.989852325	0.1080464304	0.0020494476	0.3418985849	8.7397628776	0.0392806824	0.273	0.15	0.0513946872
0.0513698143	0.2516658766	10.7891208428	0.2598717094	3.937690948	0.5612725121	4.1487425931	1.4875294386	1.4024544061	9.3810087764	0.2796146877	3.9399543053	0.1475931921	0.024191169	7.6802964717	0.1245112682	0.0004568518	0.1272446434	18.0680723018	0.0543981851	0.273	0.15	0.2654778463
0.0107349198	0.1125814142	2.0028344162	0.6449672435	0.655606175	0.0239208033	3.12349391	0.9023571853	0.2481329995	5.0109341683	0.5607269264	1.132884778	0.0463543211	0.0095386515	0.329460965	0.1135727486	0.0053058367	0.0702912803	15.4755597543	0.0568820404	0.273	0.15	0.0558503593
0.0198925781	0.6395746395	4.3293134622	0.5777450707	0.0638991589	0.1961807344	3.3418550574	2.3164846116	0.5570875768	8.07752804	1.2462719095	1.3827955876	0.033466387	0.0131020627	3.7317162496	0.0699215791	0.8921738553	0.1069420521	11.2668105247	0.0928280481	0.273	0.15	0.0024531627
0.0193448801	0.7507844259	3.9607301747	0.673397464	0.2339385463	0.2166876836	3.4270761179	0.5298546718	0.5268391284	1.7625522039	0.3454875271	1.3809842016	0.0254041523	0.0106379813	0.1133586344	0.3254105765	0.0004831977	0.0719009634	7.5009727563	0.0473015503	0.273	0.15	13.2162189334
0.0023647422	0.1242059976	2.5644760377	0.2063704021	0.2192252861	0.0536392427	3.8065548003	0.5345066434	0.1712738833	21.5789881328	0.4864407364	1.2831832685	0.0478847274	0.0127160623	3.0424276883	0.3470808179	0.0036874091	0.1020250898	0.6961703822	0.0694678054	0.273	0.15	12.5234074725
0.0619323706	0.1034459793	8.503560976	0.5291857462	0.3458105982	0.0090308971	2.5630972165	1.9642646276	0.9050532904	3.4073077052	0.1823559803	1.0201038987	0.0462392864	0.0116754161	0.9239832514	0.0196085001	0.0575291333	0.0533055061	9.5887633952	0.0468953124	0.273	0.15	87.6253441509
0.0861851399	0.8326842066	6.4434787357	0.4009872567	1.5537757544	0.1031971194	3.2883199061	0.4960957164	0.4473483681	2.4238966625	0.7830302523	3.964533543	0.0379491971	0.0145861919	8.0375493812	0.2973577775	0.1152871336	0.1328554831	20.762328586	0.0968650551	0.273	0.15	0.001356654
0.011644339	0.6651091008	4.7911997297	0.6098245474	0.0395678546	0.1189007981	2.7548729177	1.4121353634	0.537840072	27.0687428227	2.6638627791	9.791846508	0.0856845978	0.0092811567	0.5629432075	0.3057360188	0.0041620956	0.187250844	6.1789608342	0.0509705971	0.273	0.15	0.0181852153
0.0376772559	0.1702711156	10.4946469974	1.3323955917	1.8985859623	0.6875484653	2.2932386754	5.3018857332	4.793909877	17.1656599862	0.4390339675	1.2748985317	0.0907788835	0.0170450097	8.4935842526	0.1570610846	0.0169995733	0.1004127078	21.917012666	0.0606452466	0.273	0.15	0.4408328469
0.0190922813	0.5558418591	4.0165354266	0.8621388676	5.3123622592	0.0553654434	4.0610644293	3.7284190589	0.5643299746	26.2186234146	1.1243157911	5.2919135959	0.0559988556	0.0116936451	0.4797173674	0.2041836713	0.0300662479	0.0547884429	31.4100419461	0.0764477913	0.273	0.15	0.202262352
0.0470075849	0.6355422671	8.4486084019	1.9533449324	0.0765434908	3.0189653248	3.8494871727	0.3266358017	5.0978414596	12.6047762242	0.5707572687	1.2982404851	0.1177748184	0.0133170519	0.2999294258	0.0324155258	0.0086786189	0.0605271874	38.6009726825	0.084166114	0.273	0.15	0.000178779
